time (s),V(vdd_pll) (V),V(ctrl) (V),I(mp0) (A),V(vref) (V)
1.2257e-07,0.7844956,0.2426031,0.001484923,0.600328
1.22585e-07,0.7844159,0.4101466,0.001494016,0.6003255
1.226e-07,0.7844533,0.5964327,0.001502875,0.6003212
1.22615e-07,0.784541,0.7832181,0.001512253,0.600296
1.2263e-07,0.7847538,0.9517181,0.001521488,0.6003097
1.22645e-07,0.7847252,1.085421,0.001527622,0.6003404
1.2266e-07,0.784313,1.171007,0.001531656,0.6003017
1.22675e-07,0.7846072,1.199991,0.001534278,0.6003368
1.2269e-07,0.7848309,1.199984,0.001533508,0.6003121
1.227e-07,0.7848322,1.199975,0.001532518,0.6003237
1.22705e-07,0.7847483,1.200006,0.001533214,0.6002968
1.23e-07,0.7849561,1.199999,0.001532834,0.6003464
1.233e-07,0.7857087,1.199996,0.001532593,0.6003364
1.236e-07,0.7860404,1.199996,0.001532989,0.6003479
1.239e-07,0.7867485,1.200008,0.001533579,0.6003191
1.24e-07,0.7867219,1.199997,0.001533945,0.6003503
1.242e-07,0.7871882,1.200026,0.001532614,0.6003089
1.245e-07,0.7876349,1.199986,0.001532892,0.6003383
1.248e-07,0.7881411,1.200021,0.001531934,0.6003297
1.251e-07,0.7888231,1.199996,0.001532187,0.6003329
1.25375e-07,0.7891658,1.199967,0.001533482,0.6003255
1.2539e-07,0.7894223,1.199984,0.001533883,0.6003473
1.254e-07,0.789687,1.199978,0.001532698,0.600325
1.25405e-07,0.7896515,1.198547,0.001532738,0.6003297
1.2542e-07,0.7893153,1.159017,0.001531248,0.6003172
1.25435e-07,0.7894199,1.068735,0.001525864,0.6003288
1.2545e-07,0.7894731,0.9359532,0.001519391,0.6003291
1.25465e-07,0.7893839,0.7726527,0.001511722,0.6003517
1.2548e-07,0.7895852,0.5937116,0.00150239,0.6003455
1.25495e-07,0.7895286,0.4153452,0.00149414,0.6003254
1.2551e-07,0.7895989,0.2537223,0.001484959,0.6003508
1.25525e-07,0.7895152,0.1235216,0.001479767,0.6003234
1.2554e-07,0.7897137,0.03655227,0.001475308,0.6003263
1.25555e-07,0.7897909,0.000737578,0.001473334,0.6003224
1.2557e-07,0.7897301,-1.622598e-05,0.001472344,0.6003227
1.25585e-07,0.7900078,3.253036e-05,0.001472772,0.6003443
1.257e-07,0.7901255,-8.593698e-06,0.001473907,0.6003359
1.26e-07,0.791058,1.699258e-06,0.001473517,0.6003149
1.263e-07,0.7912657,-1.933442e-05,0.001473352,0.600335
1.266e-07,0.792013,1.583159e-06,0.001472729,0.6003345
1.269e-07,0.7927621,1.240447e-05,0.001473142,0.6003405
1.272e-07,0.7933524,-4.55381e-05,0.001473603,0.6003626
1.275e-07,0.7939564,-1.350442e-05,0.001473093,0.6003096
1.278e-07,0.7947856,-3.293306e-05,0.001472777,0.6003434
1.28e-07,0.7952761,2.758235e-05,0.001473528,0.6003717
1.281e-07,0.7955357,-6.060019e-06,0.001472585,0.6003476
1.284e-07,0.7964921,1.009647e-05,0.0014732,0.6003561
1.287e-07,0.7968623,4.224129e-06,0.001473324,0.6003723
1.28895e-07,0.7976377,-2.244054e-05,0.001473807,0.6003187
1.2891e-07,0.7976121,2.394035e-05,0.001472904,0.6003609
1.28925e-07,0.7973359,2.101568e-05,0.001473075,0.6003375
1.2894e-07,0.7978774,0.02839191,0.001473626,0.6003822
1.28955e-07,0.7976518,0.1134736,0.001478582,0.6003491
1.2897e-07,0.7975857,0.2467339,0.001486044,0.6003281
1.28985e-07,0.7979658,0.414994,0.00149291,0.6003471
1.29e-07,0.7977269,0.6016188,0.001502899,0.6003511
1.29015e-07,0.7978473,0.7880446,0.001511437,0.6003405
1.2903e-07,0.797884,0.9558794,0.001521416,0.6003644
1.29045e-07,0.7978515,1.088395,0.001527042,0.6003567
1.2906e-07,0.7978202,1.172563,0.001530715,0.6003118
1.29075e-07,0.7976986,1.200018,0.001532839,0.6003281
1.2909e-07,0.7980591,1.200038,0.001532857,0.6003143
1.29105e-07,0.7978655,1.199993,0.001533056,0.6003334
1.293e-07,0.7983246,1.200002,0.001533447,0.6003069
1.296e-07,0.799313,1.199993,0.001532674,0.6003622
1.299e-07,0.7998422,1.200012,0.00153291,0.6003573
1.3e-07,0.7999371,1.200007,0.001531925,0.6003399
1.302e-07,0.8002635,1.200006,0.001533423,0.6003272
1.305e-07,0.8010451,1.2,0.001532373,0.6003552
1.308e-07,0.8019035,1.199986,0.001533004,0.6003568
1.311e-07,0.8024383,1.200012,0.001532218,0.6003419
1.314e-07,0.8032438,1.200013,0.001533401,0.600327
1.317e-07,0.8037489,1.199992,0.001532403,0.6003212
1.31775e-07,0.8038,1.200032,0.00153249,0.600337
1.3179e-07,0.8038017,1.200007,0.001532956,0.6003537
1.31805e-07,0.8039623,1.198759,0.001533201,0.6003498
1.3182e-07,0.8039914,1.160247,0.00153144,0.6003618
1.31835e-07,0.8040832,1.070929,0.001527101,0.6003387
1.3185e-07,0.8039071,0.9388403,0.001519959,0.6003639
1.31865e-07,0.8042725,0.7759265,0.001512186,0.6003654
1.3188e-07,0.8044357,0.5971503,0.001502316,0.6003629
1.31895e-07,0.8041558,0.4186274,0.001494549,0.6003746
1.3191e-07,0.8041544,0.256503,0.001484304,0.6003647
1.31925e-07,0.8043595,0.1256178,0.001479245,0.6003473
1.3194e-07,0.8041151,0.0377243,0.001474935,0.6003882
1.31955e-07,0.8039117,0.0008732894,0.001473083,0.6003402
1.3197e-07,0.8043533,-1.748846e-05,0.001473518,0.600347
1.31985e-07,0.8041145,-1.533711e-05,0.001473408,0.600356
1.32e-07,0.8043403,-2.144505e-05,0.001472968,0.6003347
1.323e-07,0.8046699,-6.284811e-06,0.001472738,0.6003625
1.326e-07,0.8054763,5.37049e-06,0.001473366,0.6003578
1.329e-07,0.8060413,-7.473252e-06,0.001473962,0.6003698
1.332e-07,0.8068576,-3.618561e-05,0.001471545,0.6003435
1.335e-07,0.8071809,4.997831e-06,0.001473432,0.6003634
1.338e-07,0.8076253,-8.611698e-06,0.001473543,0.6003984
1.34e-07,0.8077866,-1.512205e-06,0.00147313,0.6003607
1.341e-07,0.808174,-3.237981e-06,0.001472698,0.6003953
1.344e-07,0.8087545,5.301291e-06,0.00147341,0.6003221
1.347e-07,0.8088223,-5.873583e-06,0.001473263,0.6003465
1.35e-07,0.8093742,2.024134e-05,0.001473743,0.6003534
1.35295e-07,0.8096682,-1.047802e-05,0.001473538,0.6003248
1.353e-07,0.8099141,-2.769183e-05,0.001473091,0.6003796
1.3531e-07,0.8093899,-3.98951e-06,0.001472406,0.6003985
1.35325e-07,0.8097482,1.130116e-05,0.001472594,0.6003586
1.3534e-07,0.8098024,0.02702377,0.001474388,0.6003671
1.35355e-07,0.8097344,0.1107979,0.001478798,0.6003526
1.3537e-07,0.8098794,0.2430284,0.001485217,0.6003728
1.35385e-07,0.8098946,0.4106543,0.001492641,0.6003563
1.354e-07,0.8096339,0.5970252,0.001502761,0.6003771
1.35415e-07,0.809658,0.7836777,0.001511623,0.6003775
1.3543e-07,0.8095494,0.9521839,0.001520655,0.6003518
1.35445e-07,0.8098006,1.085741,0.001527976,0.600338
1.3546e-07,0.8097601,1.171165,0.001531448,0.6003577
1.35475e-07,0.809903,1.200018,0.001533755,0.6003421
1.3549e-07,0.8095455,1.199971,0.001533551,0.6003468
1.35505e-07,0.8098946,1.200033,0.001532307,0.6003602
1.356e-07,0.8099736,1.20004,0.001533896,0.600365
1.359e-07,0.810258,1.200012,0.001533322,0.6003768
1.36e-07,0.8102159,1.200007,0.001531873,0.6003122
1.362e-07,0.8107578,1.2,0.001532703,0.6003299
1.365e-07,0.8107316,1.200038,0.0015325,0.6003852
1.368e-07,0.8110385,1.200017,0.0015327,0.6003479
1.371e-07,0.8112202,1.199963,0.001533851,0.6003553
1.374e-07,0.8113685,1.200002,0.001532169,0.6003973
1.377e-07,0.8118294,1.199977,0.001533503,0.6003586
1.38e-07,0.8117298,1.199995,0.001533243,0.6003815
1.38175e-07,0.8119264,1.199994,0.001531974,0.6003658
1.3819e-07,0.8117023,1.199974,0.001532848,0.600412
1.38205e-07,0.8118124,1.199842,0.001533585,0.6003465
1.3822e-07,0.8120966,1.16889,0.001531498,0.6003599
1.38235e-07,0.811656,1.086287,0.001528537,0.6003768
1.3825e-07,0.8121713,0.9595878,0.001520944,0.6003837
1.38265e-07,0.8118307,0.8002149,0.001513379,0.600396
1.3828e-07,0.8117705,0.6226591,0.0015042,0.6003551
1.38295e-07,0.811949,0.4431096,0.001494,0.6003718
1.383e-07,0.8120614,0.3856352,0.00149259,0.6003449
1.3831e-07,0.8118261,0.2777914,0.001486494,0.6003732
1.38325e-07,0.8121102,0.1417081,0.001480358,0.6003694
1.3834e-07,0.8120762,0.04720214,0.001476213,0.600357
1.38355e-07,0.8117696,0.002811992,0.001473389,0.6003672
1.3837e-07,0.8122533,5.258789e-06,0.001473062,0.600365
1.38385e-07,0.8120755,-1.030583e-06,0.001472066,0.6003683
1.386e-07,0.8119378,1.467523e-05,0.001473801,0.6003583
1.389e-07,0.8119494,-2.079489e-05,0.001474164,0.6003474
1.392e-07,0.812312,-2.246303e-05,0.001473342,0.6003704
1.395e-07,0.8119034,-1.207078e-05,0.001472828,0.6003653
1.398e-07,0.8122413,2.06885e-05,0.001472233,0.6003467
1.4e-07,0.8119471,-9.828754e-07,0.001473349,0.6004181
1.401e-07,0.8120241,1.575091e-05,0.001472991,0.6003892
1.404e-07,0.8118481,1.284443e-05,0.001473036,0.6003936
1.407e-07,0.8118022,2.511485e-05,0.001472848,0.6003757
1.41e-07,0.8116745,-7.010211e-06,0.001472832,0.6003731
1.413e-07,0.811283,-2.810788e-05,0.001472867,0.6003811
1.416e-07,0.811302,1.377015e-05,0.001472331,0.6003885
1.41695e-07,0.8109173,-3.289546e-05,0.001473002,0.6003898
1.4171e-07,0.8110074,-3.79516e-06,0.001473398,0.6003651
1.41725e-07,0.8111695,3.25844e-05,0.001473503,0.6003823
1.4174e-07,0.8111012,0.01872819,0.001473646,0.6003928
1.41755e-07,0.8107376,0.09376981,0.00147731,0.6003457
1.4177e-07,0.8109275,0.2189581,0.001484301,0.6004013
1.41785e-07,0.8108176,0.3819392,0.00149215,0.6003471
1.418e-07,0.8109534,0.5665485,0.001500947,0.6003657
1.41815e-07,0.8111146,0.7544078,0.001511616,0.6003678
1.4183e-07,0.8110579,0.927006,0.001519026,0.6003652
1.41845e-07,0.8110791,1.067189,0.001527061,0.6003736
1.4186e-07,0.8111435,1.1611,0.001531387,0.6003563
1.41875e-07,0.8110076,1.199354,0.001533229,0.6003939
1.4189e-07,0.8108132,1.199962,0.00153258,0.6003958
1.419e-07,0.8106454,1.200001,0.001532878,0.6003886
1.41905e-07,0.8108922,1.199984,0.001533278,0.6004087
1.42e-07,0.810643,1.200004,0.001532822,0.6003722
1.422e-07,0.8108495,1.199993,0.001533165,0.6003493
1.425e-07,0.8103211,1.199992,0.001533429,0.6003686
1.428e-07,0.8101992,1.200006,0.001532516,0.6003556
1.431e-07,0.8099464,1.199995,0.001533348,0.6003975
1.434e-07,0.8093506,1.2,0.00153217,0.6003671
1.437e-07,0.8092642,1.200011,0.001533202,0.600396
1.44e-07,0.8088651,1.199985,0.001533912,0.6003649
1.443e-07,0.8087553,1.200019,0.001532955,0.6003691
1.44575e-07,0.8081719,1.200046,0.001533159,0.6004023
1.4459e-07,0.8084087,1.200012,0.001533874,0.6003525
1.446e-07,0.8081639,1.200001,0.001533608,0.6003766
1.44605e-07,0.808163,1.200012,0.00153248,0.6003913
1.4462e-07,0.808263,1.172585,0.001532417,0.6003887
1.44635e-07,0.8080397,1.093224,0.001527774,0.6004055
1.4465e-07,0.8081337,0.9691063,0.001520992,0.600391
1.44665e-07,0.8080629,0.8114346,0.001513671,0.6003993
1.4468e-07,0.8080826,0.6346937,0.001503731,0.6004049
1.44695e-07,0.8081588,0.4546976,0.001495628,0.6003808
1.4471e-07,0.8082673,0.2879387,0.001486542,0.600387
1.44725e-07,0.8080382,0.1495232,0.00148018,0.6003978
1.4474e-07,0.8077705,0.05190684,0.001475512,0.600383
1.44755e-07,0.8079943,0.004073507,0.001473554,0.6003936
1.4477e-07,0.8080704,2.337248e-05,0.001473246,0.6003877
1.44785e-07,0.8079541,-1.284659e-05,0.001473076,0.6003888
1.449e-07,0.8079099,-2.35754e-05,0.001472478,0.6003774
1.452e-07,0.8075452,-1.997786e-05,0.001472639,0.6003811
1.455e-07,0.8067893,-1.324351e-05,0.001473177,0.6003841
1.458e-07,0.8065964,-4.518055e-06,0.001472531,0.6003905
1.46e-07,0.8060471,2.684677e-07,0.001472939,0.6004149
1.461e-07,0.8061014,-1.003693e-05,0.001473165,0.60035
1.464e-07,0.8059773,-2.538002e-05,0.001472919,0.6003548
1.467e-07,0.8050265,-4.927986e-05,0.001473,0.6003817
1.47e-07,0.8047523,-2.353039e-05,0.001472665,0.6003878
1.473e-07,0.8041761,4.605052e-05,0.001473507,0.6003811
1.476e-07,0.8037905,4.733127e-06,0.001473528,0.6003822
1.479e-07,0.8032066,2.8906e-05,0.001472967,0.6003798
1.48e-07,0.8030748,2.08213e-05,0.001473171,0.6003873
1.48095e-07,0.8028544,3.613317e-05,0.001472628,0.6004077
1.4811e-07,0.8028684,-7.893818e-06,0.00147267,0.6003796
1.48125e-07,0.8031945,0.0004178312,0.001472502,0.6004156
1.4814e-07,0.802737,0.03709893,0.001473883,0.6004251
1.48155e-07,0.8031146,0.1295932,0.001479807,0.6003767
1.4817e-07,0.8029092,0.2686798,0.001487313,0.6004096
1.48185e-07,0.8027527,0.4406027,0.001494668,0.6004063
1.482e-07,0.8026194,0.6283151,0.001504938,0.6004061
1.48215e-07,0.8027836,0.8132483,0.001514012,0.6003637
1.4823e-07,0.8026818,0.9770006,0.00152193,0.6004216
1.48245e-07,0.8025509,1.103418,0.001528021,0.600393
1.4826e-07,0.8027678,1.179995,0.001531337,0.6004332
1.48275e-07,0.8025805,1.199984,0.001533504,0.6004064
1.4829e-07,0.8027954,1.200003,0.001533216,0.6004112
1.48305e-07,0.8027407,1.200032,0.001532361,0.6004298
1.485e-07,0.8023803,1.199997,0.001533421,0.600406
1.488e-07,0.801956,1.199975,0.001533087,0.6004191
1.491e-07,0.8013262,1.200038,0.001533729,0.6003907
1.494e-07,0.8007369,1.199999,0.001533315,0.6004072
1.497e-07,0.8007016,1.199998,0.001532134,0.6003805
1.5e-07,0.7999536,1.200013,0.001533598,0.600401
1.503e-07,0.7998703,1.200002,0.001532832,0.6003788
1.506e-07,0.7994098,1.200001,0.001532474,0.6004103
1.509e-07,0.7985378,1.199987,0.001533348,0.6004223
1.50975e-07,0.7989801,1.200017,0.001533386,0.6004137
1.5099e-07,0.7985263,1.199993,0.001533585,0.6003873
1.51005e-07,0.7985169,1.195077,0.001532969,0.6003841
1.5102e-07,0.7983473,1.145303,0.001530887,0.6004142
1.51035e-07,0.7987175,1.046057,0.001525473,0.6004079
1.5105e-07,0.7986877,0.9062956,0.001517875,0.6003884
1.51065e-07,0.7985585,0.7387942,0.001509662,0.6004203
1.5108e-07,0.7983445,0.5586696,0.001500508,0.6003786
1.51095e-07,0.7984758,0.3822966,0.001492131,0.6004101
1.5111e-07,0.7985774,0.2256221,0.001485255,0.6004275
1.51125e-07,0.7980853,0.1030333,0.001477952,0.6003862
1.5114e-07,0.7982878,0.02549677,0.001474655,0.6003779
1.51155e-07,0.798228,8.755601e-06,0.001472342,0.6004168
1.5117e-07,0.7984884,-8.925478e-06,0.001472344,0.6003943
1.51185e-07,0.7982363,-1.09279e-05,0.001473406,0.6004114
1.512e-07,0.7984161,-1.473012e-06,0.001473085,0.6003775
1.515e-07,0.7976895,6.232951e-06,0.00147237,0.6004156
1.518e-07,0.7973086,-7.001997e-05,0.001473033,0.6004009
1.52e-07,0.7970239,1.808427e-06,0.001474158,0.6004202
1.521e-07,0.7970521,-3.073684e-06,0.001472924,0.6004114
1.524e-07,0.7967315,-7.988812e-06,0.001472823,0.6004152
1.527e-07,0.7962598,6.228251e-06,0.001473177,0.6004326
1.53e-07,0.7959602,-1.739334e-05,0.001473964,0.6004062
1.533e-07,0.7955842,-4.463373e-05,0.001472784,0.6004002
1.536e-07,0.7952434,1.874088e-05,0.001473544,0.6004356
1.539e-07,0.794735,-1.054354e-05,0.001472908,0.6004297
1.54e-07,0.7945193,-7.189194e-06,0.001473527,0.6004035
1.542e-07,0.7948216,-2.197374e-05,0.001473255,0.6004392
1.54495e-07,0.7943689,7.055006e-06,0.001472807,0.600397
1.545e-07,0.7940174,-1.918933e-05,0.001473707,0.6004018
1.5451e-07,0.7943909,1.817781e-05,0.001472671,0.6004108
1.54525e-07,0.794326,0.001069582,0.001472172,0.6004237
1.5454e-07,0.794139,0.04172046,0.001474435,0.6004432
1.54555e-07,0.7941191,0.1376884,0.001479958,0.6004029
1.5457e-07,0.7940333,0.2795116,0.001487502,0.6003783
1.54585e-07,0.7940693,0.4531115,0.001495708,0.6003967
1.546e-07,0.7940494,0.6412551,0.001504196,0.6003946
1.54615e-07,0.7943059,0.8253005,0.001513604,0.6004435
1.5463e-07,0.7942406,0.9870294,0.001522417,0.6003861
1.54645e-07,0.7942103,1.110362,0.001528996,0.6004118
1.5466e-07,0.7944201,1.183152,0.001532452,0.6003983
1.54675e-07,0.7940167,1.200036,0.001532538,0.6004295
1.5469e-07,0.7941917,1.200008,0.001533108,0.6004074
1.54705e-07,0.7942376,1.200017,0.001533294,0.6004184
1.548e-07,0.7937745,1.200017,0.001533374,0.6004463
1.551e-07,0.793805,1.199998,0.001533149,0.6004194
1.554e-07,0.7934162,1.200012,0.001532369,0.6004555
1.557e-07,0.7934607,1.199981,0.001532678,0.6004133
1.56e-07,0.7929421,1.199996,0.001533056,0.600417
1.563e-07,0.7930022,1.199968,0.001532676,0.6004172
1.566e-07,0.7923097,1.199986,0.001531788,0.6004084
1.569e-07,0.7928216,1.199992,0.001532859,0.6003801
1.572e-07,0.7923467,1.200009,0.001532879,0.6004607
1.57375e-07,0.7922384,1.199977,0.001532913,0.6004143
1.5739e-07,0.7923153,1.200037,0.001533188,0.6004477
1.57405e-07,0.7920795,1.194851,0.001532988,0.6004141
1.5742e-07,0.792358,1.1445,0.001530686,0.6003773
1.57435e-07,0.7924979,1.044749,0.001525293,0.6004432
1.5745e-07,0.7920401,0.9046121,0.00151824,0.6004521
1.57465e-07,0.7925,0.7368703,0.001509803,0.6004112
1.5748e-07,0.7920436,0.5566913,0.001500897,0.6004084
1.57495e-07,0.7919685,0.3804618,0.001491963,0.6004454
1.575e-07,0.7922675,0.3253867,0.001488476,0.6004132
1.5751e-07,0.7922757,0.2241104,0.001484524,0.6004268
1.57525e-07,0.7924903,0.1018998,0.001478023,0.6004323
1.5754e-07,0.7921929,0.02490893,0.001473749,0.600445
1.57555e-07,0.7920573,1.89282e-05,0.001473672,0.6004112
1.5757e-07,0.7923928,1.666322e-05,0.001472704,0.6004377
1.57585e-07,0.792425,5.298347e-06,0.001472692,0.6004107
1.578e-07,0.7919826,-1.593592e-05,0.001472994,0.600426
1.58e-07,0.7919774,3.077051e-05,0.001472476,0.6004262
1.581e-07,0.7919539,2.735949e-05,0.001474124,0.6004265
1.584e-07,0.7918007,-2.717277e-05,0.001472191,0.6004113
1.587e-07,0.7920437,1.902104e-06,0.001473706,0.600397
1.59e-07,0.7919357,-9.249041e-06,0.001472575,0.6004263
1.593e-07,0.7918398,-1.847488e-06,0.001473632,0.6003824
1.596e-07,0.791977,-1.585405e-05,0.00147391,0.6004546
1.599e-07,0.7917817,-2.868075e-06,0.001471936,0.6004101
1.6e-07,0.792161,-4.564169e-07,0.001473101,0.6004157
1.602e-07,0.7919249,1.762521e-05,0.001472627,0.6004136
1.605e-07,0.792374,1.349946e-05,0.001472985,0.6004158
1.608e-07,0.7921092,4.520315e-07,0.001472011,0.6004137
1.60895e-07,0.792126,2.81193e-05,0.001472133,0.6004379
1.6091e-07,0.7922772,-1.609591e-05,0.001472665,0.6003775
1.60925e-07,0.7922306,1.011795e-05,0.001473332,0.6004182
1.6094e-07,0.7921183,0.02997205,0.00147373,0.6004184
1.60955e-07,0.7922959,0.1164582,0.001478524,0.6003843
1.6097e-07,0.7921768,0.2508183,0.001485613,0.6004409
1.60985e-07,0.7919142,0.4198096,0.001494283,0.6004323
1.61e-07,0.7921453,0.6066415,0.001503818,0.6004427
1.61015e-07,0.7923971,0.7928662,0.001512454,0.6004051
1.6103e-07,0.7921426,0.9599309,0.001521034,0.6003646
1.61045e-07,0.7925075,1.091334,0.001527847,0.6004589
1.6106e-07,0.792043,1.174035,0.001531263,0.6004232
1.61075e-07,0.7922275,1.200004,0.001534156,0.6004224
1.6109e-07,0.7921541,1.199997,0.00153296,0.6004203
1.611e-07,0.7923135,1.199986,0.0015329,0.600406
1.61105e-07,0.7923606,1.200017,0.001532944,0.6004581
1.614e-07,0.7924893,1.199987,0.001533208,0.6004236
1.617e-07,0.7925703,1.199998,0.001533266,0.6004315
1.62e-07,0.7924016,1.199993,0.001532553,0.6004686
1.623e-07,0.792733,1.200032,0.001532286,0.6003963
1.626e-07,0.7930175,1.200036,0.001532979,0.6004418
1.629e-07,0.7931955,1.20002,0.001532921,0.6004328
1.632e-07,0.7934535,1.200018,0.001533754,0.6004318
1.635e-07,0.7937705,1.199965,0.001533005,0.6004342
1.63775e-07,0.7938837,1.200026,0.001533086,0.6004359
1.6379e-07,0.793686,1.199981,0.001532861,0.6004469
1.638e-07,0.7938832,1.200018,0.001533103,0.6003953
1.63805e-07,0.7936961,1.197683,0.001532403,0.6004693
1.6382e-07,0.7938997,1.154842,0.001531262,0.6004899
1.63835e-07,0.7941633,1.061626,0.001526619,0.6004687
1.6385e-07,0.7940128,0.9265075,0.001518759,0.600458
1.63865e-07,0.7940798,0.7617589,0.00151036,0.6004461
1.6388e-07,0.7939514,0.5823868,0.00150317,0.6004866
1.63895e-07,0.794152,0.4045783,0.00149236,0.6004205
1.6391e-07,0.7937651,0.2445338,0.001484787,0.6004085
1.63925e-07,0.7942414,0.1167129,0.001478432,0.6004484
1.6394e-07,0.7939601,0.03272505,0.001474878,0.6004209
1.63955e-07,0.7936751,0.00027125,0.001472507,0.6004301
1.6397e-07,0.7938995,1.768625e-05,0.001472906,0.6004513
1.63985e-07,0.7940109,5.032272e-06,0.00147304,0.6004078
1.64e-07,0.7940559,6.47454e-06,0.001472789,0.600444
1.641e-07,0.7942731,-3.476413e-05,0.001472562,0.600438
1.644e-07,0.7941697,-2.128251e-05,0.001472852,0.6004243
1.647e-07,0.7945967,2.943152e-05,0.001472811,0.6004435
1.65e-07,0.7949688,-1.697754e-06,0.001473424,0.6004147
1.653e-07,0.7951894,9.139221e-06,0.001472477,0.6004427
1.656e-07,0.7956176,-1.07755e-05,0.001473553,0.6004147
1.659e-07,0.7958194,-3.665673e-05,0.001472464,0.6004329
1.66e-07,0.7955832,3.228273e-06,0.001473038,0.6004315
1.662e-07,0.7959088,1.416512e-05,0.001473555,0.6004524
1.665e-07,0.795935,-2.196982e-05,0.001473054,0.6004441
1.668e-07,0.7964791,-4.614292e-06,0.001474036,0.6004587
1.671e-07,0.7969823,-4.274047e-05,0.001472983,0.6004711
1.67295e-07,0.797278,-1.23042e-06,0.001473127,0.6004431
1.6731e-07,0.7972768,-1.076592e-05,0.001472454,0.6004562
1.67325e-07,0.7971538,-2.722633e-05,0.001473332,0.6004588
1.6734e-07,0.7973694,0.02916761,0.001473687,0.6004314
1.67355e-07,0.7970421,0.1148668,0.001478483,0.6004676
1.6737e-07,0.7972237,0.248716,0.0014858,0.6004666
1.67385e-07,0.796899,0.4173252,0.001494358,0.6004159
1.674e-07,0.7972829,0.6040409,0.001503355,0.6005055
1.67415e-07,0.7973059,0.7903738,0.001512356,0.6004748
1.6743e-07,0.7971177,0.9578529,0.001520099,0.6004368
1.67445e-07,0.7971509,1.089813,0.001527474,0.600453
1.6746e-07,0.7972024,1.173248,0.001531251,0.6004383
1.67475e-07,0.7976322,1.200001,0.001533331,0.6004384
1.6749e-07,0.7972358,1.200026,0.001532707,0.6004415
1.67505e-07,0.7974681,1.200004,0.001533137,0.6004357
1.677e-07,0.7973513,1.199982,0.001532025,0.6004852
1.68e-07,0.7980428,1.200018,0.001533293,0.6004131
1.683e-07,0.798142,1.200008,0.001533062,0.6004435
1.686e-07,0.7984093,1.199975,0.001533144,0.6004615
1.689e-07,0.7988189,1.200018,0.001533335,0.6004608
1.692e-07,0.7991241,1.20002,0.001533355,0.6004431
1.695e-07,0.7994431,1.199999,0.001532861,0.6004464
1.698e-07,0.7996099,1.199979,0.00153252,0.6004776
1.7e-07,0.7999387,1.200004,0.001533263,0.6004341
1.701e-07,0.8002368,1.200001,0.001533033,0.6004679
1.70175e-07,0.8001719,1.19998,0.001532152,0.6004223
1.7019e-07,0.8002473,1.199996,0.001532734,0.6004536
1.70205e-07,0.8001886,1.19985,0.001533209,0.6004524
1.7022e-07,0.8003463,1.168988,0.001530893,0.6004763
1.70235e-07,0.800361,1.086462,0.001527333,0.6004149
1.7025e-07,0.800079,0.9598602,0.001520067,0.6004399
1.70265e-07,0.8003691,0.8005372,0.001513544,0.6004778
1.7028e-07,0.8005747,0.6229895,0.00150487,0.6004599
1.70295e-07,0.8004874,0.4434683,0.001495009,0.6004743
1.7031e-07,0.8004241,0.2780522,0.001486359,0.6004415
1.70325e-07,0.8003035,0.1418881,0.001480396,0.6004711
1.7034e-07,0.8004425,0.04725552,0.001475083,0.6004627
1.70355e-07,0.8005927,0.002843348,0.001473182,0.600438
1.7037e-07,0.8003254,-3.648791e-06,0.001473433,0.6004693
1.70385e-07,0.8003806,7.491149e-06,0.001473033,0.6004714
1.704e-07,0.8001792,-4.314971e-07,0.00147275,0.6004726
1.707e-07,0.8008171,7.878641e-06,0.00147264,0.6004569
1.71e-07,0.8011378,2.227531e-05,0.001472928,0.6004896
1.713e-07,0.8012288,3.242739e-05,0.001472592,0.6004513
1.716e-07,0.8015515,2.951711e-06,0.00147311,0.6004508
1.719e-07,0.8018695,1.036268e-05,0.001473439,0.6004665
1.72e-07,0.8021616,1.643576e-05,0.001472846,0.6004428
1.722e-07,0.8016767,2.678051e-05,0.001473365,0.6004387
1.725e-07,0.8024044,1.060292e-05,0.001473719,0.6004658
1.728e-07,0.8023535,-9.904849e-06,0.001473967,0.6004848
1.731e-07,0.8031718,1.40643e-05,0.00147306,0.6004614
1.734e-07,0.8032017,-9.022819e-07,0.001473797,0.6004628
1.73695e-07,0.8034437,-4.316543e-06,0.001472631,0.6004486
1.737e-07,0.8033387,3.974697e-05,0.001472611,0.6004835
1.7371e-07,0.8030634,-2.128211e-06,0.001472482,0.6004729
1.73725e-07,0.8034048,-3.726419e-05,0.001472814,0.6004158
1.7374e-07,0.8034177,0.01461426,0.001473364,0.6004686
1.73755e-07,0.8036595,0.08456752,0.001477209,0.6004439
1.7377e-07,0.8034354,0.2055462,0.001483346,0.6004848
1.73785e-07,0.8034603,0.3656367,0.001490511,0.6004842
1.738e-07,0.8034726,0.5489474,0.001499713,0.6004919
1.73815e-07,0.8033162,0.7373937,0.001509301,0.6004731
1.7383e-07,0.8035829,0.9121135,0.001518536,0.6004818
1.73845e-07,0.8036182,1.055962,0.001526402,0.6004724
1.7386e-07,0.8035356,1.154619,0.001530164,0.6004463
1.73875e-07,0.8031411,1.198255,0.00153272,0.6004986
1.7389e-07,0.8034273,1.199995,0.001533384,0.6004319
1.73905e-07,0.8038237,1.200003,0.001533025,0.6004903
1.74e-07,0.8036094,1.20004,0.001534102,0.6004894
1.743e-07,0.8041085,1.199974,0.001532801,0.6004852
1.746e-07,0.8039655,1.200005,0.001533409,0.6004579
