freq,V(vco_out)
3.5675e+09,3.505680e-06
3.56875e+09,3.682952e-06
3.57e+09,3.422392e-06
3.57125e+09,3.365761e-06
3.5725e+09,2.896987e-06
3.57375e+09,3.418227e-06
3.575e+09,4.465881e-06
3.57625e+09,3.695519e-06
3.5775e+09,2.987270e-06
3.57875e+09,3.645944e-06
3.58e+09,2.656158e-06
3.58125e+09,3.469816e-06
3.5825e+09,3.345390e-06
3.58375e+09,3.198179e-06
3.585e+09,3.186798e-06
3.58625e+09,3.313962e-06
3.5875e+09,3.627107e-06
3.58875e+09,3.193181e-06
3.59e+09,3.255943e-06
3.59125e+09,2.927215e-06
3.5925e+09,3.393100e-06
3.59375e+09,2.803224e-06
3.595e+09,3.206888e-06
3.59625e+09,2.796849e-06
3.5975e+09,3.383524e-06
3.59875e+09,3.910487e-06
3.6e+09,4.069902e-06
3.60125e+09,2.600489e-06
3.6025e+09,2.945739e-06
3.60375e+09,2.857887e-06
3.605e+09,3.015263e-06
3.60625e+09,2.735901e-06
3.6075e+09,2.736594e-06
3.60875e+09,3.115207e-06
3.61e+09,4.601381e-06
3.61125e+09,2.978574e-06
3.6125e+09,3.748159e-06
3.61375e+09,3.524931e-06
3.615e+09,3.272542e-06
3.61625e+09,3.466655e-06
3.6175e+09,3.293835e-06
3.61875e+09,3.048407e-06
3.62e+09,3.303299e-06
3.62125e+09,2.945692e-06
3.6225e+09,2.848695e-06
3.62375e+09,3.666641e-06
3.625e+09,3.736932e-06
3.62625e+09,2.705757e-06
3.6275e+09,3.032066e-06
3.62875e+09,4.095111e-06
3.63e+09,2.818914e-06
3.63125e+09,3.040082e-06
3.6325e+09,3.166219e-06
3.63375e+09,2.732883e-06
3.635e+09,2.780377e-06
3.63625e+09,2.517399e-06
3.6375e+09,2.987208e-06
3.63875e+09,2.574973e-06
3.64e+09,3.637250e-06
3.64125e+09,3.366912e-06
3.6425e+09,2.966734e-06
3.64375e+09,3.018284e-06
3.645e+09,2.619752e-06
3.64625e+09,3.445270e-06
3.6475e+09,2.602338e-06
3.64875e+09,3.059864e-06
3.65e+09,2.771582e-06
3.65125e+09,3.247837e-06
3.6525e+09,3.544274e-06
3.65375e+09,3.066099e-06
3.655e+09,3.196303e-06
3.65625e+09,2.748205e-06
3.6575e+09,3.297328e-06
3.65875e+09,3.910951e-06
3.66e+09,3.061883e-06
3.66125e+09,2.940882e-06
3.6625e+09,4.097929e-06
3.66375e+09,3.570489e-06
3.665e+09,3.342843e-06
3.66625e+09,2.849905e-06
3.6675e+09,2.630288e-06
3.66875e+09,3.365866e-06
3.67e+09,3.225834e-06
3.67125e+09,3.115369e-06
3.6725e+09,2.619375e-06
3.67375e+09,2.972078e-06
3.675e+09,3.400931e-06
3.67625e+09,2.571237e-06
3.6775e+09,2.494423e-06
3.67875e+09,2.477300e-06
3.68e+09,3.513577e-06
3.68125e+09,2.709975e-06
3.6825e+09,2.603961e-06
3.68375e+09,4.209816e-06
3.685e+09,2.677270e-06
3.68625e+09,2.976913e-06
3.6875e+09,2.872274e-06
3.68875e+09,3.693800e-06
3.69e+09,3.550917e-06
3.69125e+09,2.779126e-06
3.6925e+09,2.421497e-06
3.69375e+09,2.902452e-06
3.695e+09,2.999780e-06
3.69625e+09,3.541981e-06
3.6975e+09,2.371574e-06
3.69875e+09,3.259021e-06
3.7e+09,3.035075e-06
3.70125e+09,3.360449e-06
3.7025e+09,2.821463e-06
3.70375e+09,3.352908e-06
3.705e+09,3.194763e-06
3.70625e+09,3.063722e-06
3.7075e+09,3.983481e-06
3.70875e+09,2.708983e-06
3.71e+09,3.183378e-06
3.71125e+09,3.071722e-06
3.7125e+09,3.289145e-06
3.71375e+09,2.725930e-06
3.715e+09,3.035456e-06
3.71625e+09,2.695947e-06
3.7175e+09,3.845380e-06
3.71875e+09,3.338633e-06
3.72e+09,3.501691e-06
3.72125e+09,3.242098e-06
3.7225e+09,2.137696e-06
3.72375e+09,2.465326e-06
3.725e+09,2.668322e-06
3.72625e+09,3.169619e-06
3.7275e+09,3.202791e-06
3.72875e+09,2.777583e-06
3.73e+09,3.133812e-06
3.73125e+09,3.063913e-06
3.7325e+09,2.747419e-06
3.73375e+09,2.577732e-06
3.735e+09,3.063461e-06
3.73625e+09,2.907487e-06
3.7375e+09,3.114382e-06
3.73875e+09,3.215997e-06
3.74e+09,2.625161e-06
3.74125e+09,3.182100e-06
3.7425e+09,2.841083e-06
3.74375e+09,2.272965e-06
3.745e+09,2.280444e-06
3.74625e+09,3.334115e-06
3.7475e+09,2.760163e-06
3.74875e+09,2.955900e-06
3.75e+09,3.941691e-06
3.75125e+09,2.728338e-06
3.7525e+09,3.004070e-06
3.75375e+09,2.381039e-06
3.755e+09,2.316124e-06
3.75625e+09,3.434144e-06
3.7575e+09,3.575864e-06
3.75875e+09,3.538915e-06
3.76e+09,2.533915e-06
3.76125e+09,2.729868e-06
3.7625e+09,2.584316e-06
3.76375e+09,2.919802e-06
3.765e+09,2.650885e-06
3.76625e+09,2.468233e-06
3.7675e+09,3.355887e-06
3.76875e+09,4.004110e-06
3.77e+09,2.762636e-06
3.77125e+09,2.517434e-06
3.7725e+09,2.128735e-06
3.77375e+09,2.915307e-06
3.775e+09,2.520684e-06
3.77625e+09,2.457033e-06
3.7775e+09,3.440409e-06
3.77875e+09,2.968670e-06
3.78e+09,3.203890e-06
3.78125e+09,3.424493e-06
3.7825e+09,2.909467e-06
3.78375e+09,2.506733e-06
3.785e+09,2.567379e-06
3.78625e+09,2.330565e-06
3.7875e+09,2.707624e-06
3.78875e+09,4.086225e-06
3.79e+09,3.322197e-06
3.79125e+09,3.138127e-06
3.7925e+09,2.427236e-06
3.79375e+09,3.069775e-06
3.795e+09,2.028284e-06
3.79625e+09,2.205812e-06
3.7975e+09,2.665211e-06
3.79875e+09,3.357220e-06
3.8e+09,2.220835e-06
3.80125e+09,2.483227e-06
3.8025e+09,2.133462e-06
3.80375e+09,2.187167e-06
3.805e+09,2.705150e-06
3.80625e+09,3.042107e-06
3.8075e+09,3.357084e-06
3.80875e+09,2.878362e-06
3.81e+09,2.450666e-06
3.81125e+09,2.803594e-06
3.8125e+09,2.792100e-06
3.81375e+09,2.893818e-06
3.815e+09,2.400367e-06
3.81625e+09,2.418761e-06
3.8175e+09,2.559620e-06
3.81875e+09,3.747061e-06
3.82e+09,1.958973e-06
3.82125e+09,2.445851e-06
3.8225e+09,2.243326e-06
3.82375e+09,1.984635e-06
3.825e+09,2.879596e-06
3.82625e+09,1.977664e-06
3.8275e+09,3.456619e-06
3.82875e+09,2.383422e-06
3.83e+09,2.247631e-06
3.83125e+09,2.694482e-06
3.8325e+09,2.655150e-06
3.83375e+09,1.930020e-06
3.835e+09,2.590407e-06
3.83625e+09,2.359639e-06
3.8375e+09,2.842656e-06
3.83875e+09,2.412615e-06
3.84e+09,2.735849e-06
3.84125e+09,2.443801e-06
3.8425e+09,1.969762e-06
3.84375e+09,3.277101e-06
3.845e+09,3.614182e-06
3.84625e+09,1.815511e-06
3.8475e+09,2.409574e-06
3.84875e+09,2.625344e-06
3.85e+09,2.819717e-06
3.85125e+09,2.698801e-06
3.8525e+09,2.446497e-06
3.85375e+09,2.348120e-06
3.855e+09,2.706286e-06
3.85625e+09,2.218485e-06
3.8575e+09,2.475466e-06
3.85875e+09,1.917233e-06
3.86e+09,2.446420e-06
3.86125e+09,2.576983e-06
3.8625e+09,2.398930e-06
3.86375e+09,2.162923e-06
3.865e+09,2.775511e-06
3.86625e+09,2.515350e-06
3.8675e+09,2.389242e-06
3.86875e+09,2.059177e-06
3.87e+09,3.372607e-06
3.87125e+09,3.010593e-06
3.8725e+09,2.416968e-06
3.87375e+09,2.465918e-06
3.875e+09,2.090043e-06
3.87625e+09,2.369016e-06
3.8775e+09,2.237589e-06
3.87875e+09,2.563244e-06
3.88e+09,2.133479e-06
3.88125e+09,2.082060e-06
3.8825e+09,2.416097e-06
3.88375e+09,2.895092e-06
3.885e+09,2.053896e-06
3.88625e+09,2.191611e-06
3.8875e+09,3.996495e-06
3.88875e+09,2.911864e-06
3.89e+09,2.315266e-06
3.89125e+09,2.676002e-06
3.8925e+09,2.960195e-06
3.89375e+09,2.444888e-06
3.895e+09,1.768873e-06
3.89625e+09,2.502056e-06
3.8975e+09,2.428692e-06
3.89875e+09,3.125732e-06
3.9e+09,3.152679e-06
3.90125e+09,2.118696e-06
3.9025e+09,2.523500e-06
3.90375e+09,2.469051e-06
3.905e+09,2.963466e-06
3.90625e+09,2.264330e-06
3.9075e+09,2.332437e-06
3.90875e+09,1.788373e-06
3.91e+09,1.892565e-06
3.91125e+09,2.440529e-06
3.9125e+09,1.941784e-06
3.91375e+09,1.927018e-06
3.915e+09,1.823914e-06
3.91625e+09,2.691043e-06
3.9175e+09,2.380500e-06
3.91875e+09,2.821171e-06
3.92e+09,2.075309e-06
3.92125e+09,1.826518e-06
3.9225e+09,2.293679e-06
3.92375e+09,2.489277e-06
3.925e+09,2.563032e-06
3.92625e+09,2.228664e-06
3.9275e+09,1.701768e-06
3.92875e+09,2.897657e-06
3.93e+09,3.130234e-06
3.93125e+09,2.097525e-06
3.9325e+09,1.873080e-06
3.93375e+09,1.925877e-06
3.935e+09,2.202878e-06
3.93625e+09,1.952844e-06
3.9375e+09,2.140023e-06
3.93875e+09,2.596950e-06
3.94e+09,1.659555e-06
3.94125e+09,2.898140e-06
3.9425e+09,3.176364e-06
3.94375e+09,3.243991e-06
3.945e+09,2.621385e-06
3.94625e+09,2.335507e-06
3.9475e+09,1.993958e-06
3.94875e+09,1.921338e-06
3.95e+09,2.194715e-06
3.95125e+09,2.358072e-06
3.9525e+09,2.099425e-06
3.95375e+09,2.881160e-06
3.955e+09,2.304337e-06
3.95625e+09,2.800843e-06
3.9575e+09,2.589206e-06
3.95875e+09,2.833779e-06
3.96e+09,2.080417e-06
3.96125e+09,1.944970e-06
3.9625e+09,1.897302e-06
3.96375e+09,2.492229e-06
3.965e+09,3.481554e-06
3.96625e+09,2.296671e-06
3.9675e+09,2.157490e-06
3.96875e+09,3.362723e-06
3.97e+09,2.364573e-06
3.97125e+09,2.112051e-06
3.9725e+09,2.316723e-06
3.97375e+09,2.658878e-06
3.975e+09,3.325457e-06
3.97625e+09,2.198214e-06
3.9775e+09,1.683544e-06
3.97875e+09,2.790557e-06
3.98e+09,3.192004e-06
3.98125e+09,2.712273e-06
3.9825e+09,2.547671e-06
3.98375e+09,2.091839e-06
3.985e+09,2.522554e-06
3.98625e+09,2.214586e-06
3.9875e+09,1.832999e-06
3.98875e+09,2.495644e-06
3.99e+09,1.845449e-06
3.99125e+09,3.251280e-06
3.9925e+09,2.286325e-06
3.99375e+09,2.879994e-06
3.995e+09,3.164612e-06
3.99625e+09,2.728017e-06
3.9975e+09,2.358381e-06
3.99875e+09,1.676697e-06
4e+09,2.056229e-06
4.00125e+09,2.533304e-06
4.0025e+09,1.766984e-06
4.00375e+09,1.823349e-06
4.005e+09,2.006454e-06
4.00625e+09,2.940113e-06
4.0075e+09,2.177115e-06
4.00875e+09,3.139838e-06
4.01e+09,1.977101e-06
4.01125e+09,1.815366e-06
4.0125e+09,1.833728e-06
4.01375e+09,2.847145e-06
4.015e+09,2.132139e-06
4.01625e+09,2.146601e-06
4.0175e+09,2.086221e-06
4.01875e+09,2.176525e-06
4.02e+09,2.396504e-06
4.02125e+09,2.796834e-06
4.0225e+09,2.087321e-06
4.02375e+09,2.683932e-06
4.025e+09,2.055485e-06
4.02625e+09,2.168877e-06
4.0275e+09,1.641742e-06
4.02875e+09,2.159562e-06
4.03e+09,2.167716e-06
4.03125e+09,2.567698e-06
4.0325e+09,2.226123e-06
4.03375e+09,2.217402e-06
4.035e+09,1.774646e-06
4.03625e+09,2.093461e-06
4.0375e+09,2.136925e-06
4.03875e+09,2.332132e-06
4.04e+09,2.831433e-06
4.04125e+09,3.030099e-06
4.0425e+09,1.476642e-06
4.04375e+09,2.262050e-06
4.045e+09,1.578134e-06
4.04625e+09,2.513871e-06
4.0475e+09,1.982661e-06
4.04875e+09,2.215097e-06
4.05e+09,2.155209e-06
4.05125e+09,1.881000e-06
4.0525e+09,1.957871e-06
4.05375e+09,2.356131e-06
4.055e+09,2.635706e-06
4.05625e+09,2.456330e-06
4.0575e+09,1.766211e-06
4.05875e+09,2.526185e-06
4.06e+09,2.023938e-06
4.06125e+09,1.824445e-06
4.0625e+09,2.083681e-06
4.06375e+09,3.051845e-06
4.065e+09,2.274325e-06
4.06625e+09,1.940830e-06
4.0675e+09,1.912308e-06
4.06875e+09,2.303900e-06
4.07e+09,3.740993e-06
4.07125e+09,2.390447e-06
4.0725e+09,2.036860e-06
4.07375e+09,2.242167e-06
4.075e+09,2.279364e-06
4.07625e+09,2.009763e-06
4.0775e+09,2.511439e-06
4.07875e+09,2.940217e-06
4.08e+09,2.688822e-06
4.08125e+09,2.065464e-06
4.0825e+09,1.996974e-06
4.08375e+09,1.505445e-06
4.085e+09,2.036132e-06
4.08625e+09,2.167730e-06
4.0875e+09,2.836364e-06
4.08875e+09,1.843345e-06
4.09e+09,2.521658e-06
4.09125e+09,1.601459e-06
4.0925e+09,2.335816e-06
4.09375e+09,1.806416e-06
4.095e+09,2.332079e-06
4.09625e+09,2.029262e-06
4.0975e+09,2.724676e-06
4.09875e+09,2.157966e-06
4.1e+09,2.127553e-06
4.10125e+09,2.950355e-06
4.1025e+09,2.492043e-06
4.10375e+09,2.453402e-06
4.105e+09,1.743586e-06
4.10625e+09,2.249041e-06
4.1075e+09,2.948935e-06
4.10875e+09,2.107780e-06
4.11e+09,1.813472e-06
4.11125e+09,2.737738e-06
4.1125e+09,1.804287e-06
4.11375e+09,1.897474e-06
4.115e+09,2.748747e-06
4.11625e+09,1.690922e-06
4.1175e+09,2.043507e-06
4.11875e+09,2.127933e-06
4.12e+09,2.536360e-06
4.12125e+09,2.444996e-06
4.1225e+09,3.257251e-06
4.12375e+09,2.410108e-06
4.125e+09,1.558472e-06
4.12625e+09,1.691432e-06
4.1275e+09,1.854665e-06
4.12875e+09,1.747821e-06
4.13e+09,1.395123e-06
4.13125e+09,1.967611e-06
4.1325e+09,2.289385e-06
4.13375e+09,1.821286e-06
4.135e+09,2.675931e-06
4.13625e+09,2.505972e-06
4.1375e+09,2.092348e-06
4.13875e+09,2.273288e-06
4.14e+09,1.815015e-06
4.14125e+09,1.878793e-06
4.1425e+09,2.946486e-06
4.14375e+09,2.975097e-06
4.145e+09,1.999806e-06
4.14625e+09,2.570756e-06
4.1475e+09,2.067884e-06
4.14875e+09,2.036686e-06
4.15e+09,2.062110e-06
4.15125e+09,2.378577e-06
4.1525e+09,2.761520e-06
4.15375e+09,2.141312e-06
4.155e+09,1.592638e-06
4.15625e+09,2.131629e-06
4.1575e+09,2.253417e-06
4.15875e+09,2.124312e-06
4.16e+09,2.853797e-06
4.16125e+09,2.089635e-06
4.1625e+09,2.192893e-06
4.16375e+09,2.365001e-06
4.165e+09,1.625831e-06
4.16625e+09,2.418747e-06
4.1675e+09,1.516477e-06
4.16875e+09,1.734768e-06
4.17e+09,2.116113e-06
4.17125e+09,1.729214e-06
4.1725e+09,2.713351e-06
4.17375e+09,1.648321e-06
4.175e+09,1.471878e-06
4.17625e+09,2.643300e-06
4.1775e+09,2.817105e-06
4.17875e+09,2.243446e-06
4.18e+09,1.880041e-06
4.18125e+09,2.684094e-06
4.1825e+09,1.795628e-06
4.18375e+09,1.599290e-06
4.185e+09,1.400718e-06
4.18625e+09,1.926841e-06
4.1875e+09,2.353694e-06
4.18875e+09,2.421633e-06
4.19e+09,1.837793e-06
4.19125e+09,1.451895e-06
4.1925e+09,2.683469e-06
4.19375e+09,1.670686e-06
4.195e+09,1.885725e-06
4.19625e+09,2.615690e-06
4.1975e+09,2.130038e-06
4.19875e+09,2.199400e-06
4.2e+09,1.452594e-06
4.20125e+09,3.146495e-06
4.2025e+09,2.302954e-06
4.20375e+09,1.670379e-06
4.205e+09,2.702132e-06
4.20625e+09,1.764532e-06
4.2075e+09,2.671926e-06
4.20875e+09,1.777496e-06
4.21e+09,2.946846e-06
4.21125e+09,1.799714e-06
4.2125e+09,2.817805e-06
4.21375e+09,2.403672e-06
4.215e+09,1.840491e-06
4.21625e+09,2.512346e-06
4.2175e+09,1.763224e-06
4.21875e+09,1.720478e-06
4.22e+09,2.618068e-06
4.22125e+09,2.326941e-06
4.2225e+09,1.922925e-06
4.22375e+09,1.608053e-06
4.225e+09,1.986032e-06
4.22625e+09,2.068034e-06
4.2275e+09,1.969419e-06
4.22875e+09,1.438629e-06
4.23e+09,1.469197e-06
4.23125e+09,2.650229e-06
4.2325e+09,1.977301e-06
4.23375e+09,1.924805e-06
4.235e+09,1.550624e-06
4.23625e+09,2.367023e-06
4.2375e+09,1.951235e-06
4.23875e+09,2.606101e-06
4.24e+09,2.795997e-06
4.24125e+09,2.376887e-06
4.2425e+09,2.218276e-06
4.24375e+09,3.103869e-06
4.245e+09,2.424518e-06
4.24625e+09,1.472769e-06
4.2475e+09,2.413515e-06
4.24875e+09,2.890944e-06
4.25e+09,1.882260e-06
4.25125e+09,1.933456e-06
4.2525e+09,3.330264e-06
4.25375e+09,1.601497e-06
4.255e+09,1.452957e-06
4.25625e+09,1.721710e-06
4.2575e+09,1.791267e-06
4.25875e+09,1.729543e-06
4.26e+09,2.443962e-06
4.26125e+09,1.598646e-06
4.2625e+09,2.196232e-06
4.26375e+09,2.229126e-06
4.265e+09,2.510675e-06
4.26625e+09,1.980108e-06
4.2675e+09,2.235862e-06
4.26875e+09,2.542598e-06
4.27e+09,2.823081e-06
4.27125e+09,2.283724e-06
4.2725e+09,2.091532e-06
4.27375e+09,1.896613e-06
4.275e+09,1.775553e-06
4.27625e+09,2.514921e-06
4.2775e+09,1.759801e-06
4.27875e+09,2.009902e-06
4.28e+09,1.603602e-06
4.28125e+09,2.036272e-06
4.2825e+09,1.852947e-06
4.28375e+09,1.801686e-06
4.285e+09,2.056959e-06
4.28625e+09,1.412348e-06
4.2875e+09,3.000724e-06
4.28875e+09,1.772698e-06
4.29e+09,1.345926e-06
4.29125e+09,1.670772e-06
4.2925e+09,2.190062e-06
4.29375e+09,2.164515e-06
4.295e+09,1.680416e-06
4.29625e+09,2.349769e-06
4.2975e+09,2.351048e-06
4.29875e+09,1.965351e-06
4.3e+09,2.061055e-06
4.30125e+09,1.492525e-06
4.3025e+09,1.538643e-06
4.30375e+09,1.806277e-06
4.305e+09,2.541615e-06
4.30625e+09,2.305568e-06
4.3075e+09,1.648774e-06
4.30875e+09,3.032748e-06
4.31e+09,2.338858e-06
4.31125e+09,2.099465e-06
4.3125e+09,1.784579e-06
4.31375e+09,1.782367e-06
4.315e+09,2.172284e-06
4.31625e+09,2.026275e-06
4.3175e+09,1.978687e-06
4.31875e+09,2.057781e-06
4.32e+09,2.078250e-06
4.32125e+09,1.719131e-06
4.3225e+09,2.150332e-06
4.32375e+09,1.984932e-06
4.325e+09,2.726757e-06
4.32625e+09,1.647288e-06
4.3275e+09,2.638437e-06
4.32875e+09,1.591081e-06
4.33e+09,1.989035e-06
4.33125e+09,1.929287e-06
4.3325e+09,2.143360e-06
4.33375e+09,1.535508e-06
4.335e+09,1.712137e-06
4.33625e+09,2.536913e-06
4.3375e+09,1.261256e-06
4.33875e+09,2.465659e-06
4.34e+09,1.494475e-06
4.34125e+09,2.282816e-06
4.3425e+09,2.125764e-06
4.34375e+09,2.246060e-06
4.345e+09,1.560300e-06
4.34625e+09,1.671071e-06
4.3475e+09,1.750976e-06
4.34875e+09,2.133269e-06
4.35e+09,2.002080e-06
4.35125e+09,1.462546e-06
4.3525e+09,1.978943e-06
4.35375e+09,2.165457e-06
4.355e+09,2.222578e-06
4.35625e+09,1.570153e-06
4.3575e+09,2.065211e-06
4.35875e+09,2.176736e-06
4.36e+09,2.180874e-06
4.36125e+09,1.591727e-06
4.3625e+09,2.214710e-06
4.36375e+09,2.474054e-06
4.365e+09,2.116187e-06
4.36625e+09,1.965567e-06
4.3675e+09,1.860044e-06
4.36875e+09,2.211898e-06
4.37e+09,2.427366e-06
4.37125e+09,2.442831e-06
4.3725e+09,2.746724e-06
4.37375e+09,1.481560e-06
4.375e+09,1.878468e-06
4.37625e+09,2.406497e-06
4.3775e+09,3.643180e-06
4.37875e+09,1.447177e-06
4.38e+09,1.543246e-06
4.38125e+09,1.745652e-06
4.3825e+09,1.746553e-06
4.38375e+09,2.392598e-06
4.385e+09,1.897231e-06
4.38625e+09,1.225842e-06
4.3875e+09,1.681589e-06
4.38875e+09,2.050882e-06
4.39e+09,1.877579e-06
4.39125e+09,2.126681e-06
4.3925e+09,1.890965e-06
4.39375e+09,1.534849e-06
4.395e+09,2.306729e-06
4.39625e+09,1.658625e-06
4.3975e+09,2.315177e-06
4.39875e+09,2.328988e-06
4.4e+09,1.792208e-06
4.40125e+09,2.109487e-06
4.4025e+09,1.739022e-06
4.40375e+09,2.906972e-06
4.405e+09,1.673774e-06
4.40625e+09,1.963423e-06
4.4075e+09,2.245862e-06
4.40875e+09,1.696339e-06
4.41e+09,2.125417e-06
4.41125e+09,1.767975e-06
4.4125e+09,2.076894e-06
4.41375e+09,1.429843e-06
4.415e+09,1.571541e-06
4.41625e+09,1.530928e-06
4.4175e+09,2.080914e-06
4.41875e+09,2.432657e-06
4.42e+09,1.642967e-06
4.42125e+09,2.520180e-06
4.4225e+09,2.570103e-06
4.42375e+09,1.855026e-06
4.425e+09,1.402314e-06
4.42625e+09,2.068571e-06
4.4275e+09,1.517445e-06
4.42875e+09,1.398402e-06
4.43e+09,2.043390e-06
4.43125e+09,1.277432e-06
4.4325e+09,2.151988e-06
4.43375e+09,2.392590e-06
4.435e+09,2.537615e-06
4.43625e+09,2.430973e-06
4.4375e+09,2.254150e-06
4.43875e+09,2.433133e-06
4.44e+09,2.048431e-06
4.44125e+09,2.134660e-06
4.4425e+09,1.641989e-06
4.44375e+09,1.689760e-06
4.445e+09,1.973318e-06
4.44625e+09,1.976562e-06
4.4475e+09,2.230419e-06
4.44875e+09,1.590355e-06
4.45e+09,2.284504e-06
4.45125e+09,2.631907e-06
4.4525e+09,2.024549e-06
4.45375e+09,2.150811e-06
4.455e+09,2.121795e-06
4.45625e+09,2.400872e-06
4.4575e+09,1.482997e-06
4.45875e+09,1.630172e-06
4.46e+09,1.559010e-06
4.46125e+09,1.944731e-06
4.4625e+09,1.734131e-06
4.46375e+09,1.736913e-06
4.465e+09,1.817887e-06
4.46625e+09,2.702890e-06
4.4675e+09,2.011430e-06
4.46875e+09,2.161042e-06
4.47e+09,2.841677e-06
4.47125e+09,1.886783e-06
4.4725e+09,1.706127e-06
4.47375e+09,1.749090e-06
4.475e+09,2.026102e-06
4.47625e+09,2.189143e-06
4.4775e+09,2.497378e-06
4.47875e+09,2.066892e-06
4.48e+09,2.581427e-06
4.48125e+09,1.753643e-06
4.4825e+09,2.344415e-06
4.48375e+09,2.061702e-06
4.485e+09,1.672933e-06
4.48625e+09,1.470946e-06
4.4875e+09,2.435390e-06
4.48875e+09,1.968663e-06
4.49e+09,2.172749e-06
4.49125e+09,2.386173e-06
4.4925e+09,1.870938e-06
4.49375e+09,1.546893e-06
4.495e+09,2.725112e-06
4.49625e+09,3.070735e-06
4.4975e+09,1.338785e-06
4.49875e+09,1.696184e-06
4.5e+09,1.864569e-06
4.50125e+09,1.637465e-06
4.5025e+09,3.167971e-06
4.50375e+09,1.801058e-06
4.505e+09,1.818056e-06
4.50625e+09,2.462763e-06
4.5075e+09,2.410214e-06
4.50875e+09,2.276725e-06
4.51e+09,1.760262e-06
4.51125e+09,1.462503e-06
4.5125e+09,2.148333e-06
4.51375e+09,2.775146e-06
4.515e+09,2.335738e-06
4.51625e+09,3.122552e-06
4.5175e+09,2.435040e-06
4.51875e+09,2.168426e-06
4.52e+09,1.688480e-06
4.52125e+09,1.982116e-06
4.5225e+09,1.979946e-06
4.52375e+09,3.007426e-06
4.525e+09,2.283583e-06
4.52625e+09,1.799860e-06
4.5275e+09,4.123632e-06
4.52875e+09,1.772976e-06
4.53e+09,1.701677e-06
4.53125e+09,2.067187e-06
4.5325e+09,2.303898e-06
4.53375e+09,2.161786e-06
4.535e+09,2.598267e-06
4.53625e+09,2.518077e-06
4.5375e+09,2.271386e-06
4.53875e+09,2.202552e-06
4.54e+09,2.627262e-06
4.54125e+09,1.886493e-06
4.5425e+09,2.143400e-06
4.54375e+09,2.512958e-06
4.545e+09,2.464207e-06
4.54625e+09,3.727607e-06
4.5475e+09,2.098776e-06
4.54875e+09,2.307235e-06
4.55e+09,2.832097e-06
4.55125e+09,2.197752e-06
4.5525e+09,2.271388e-06
4.55375e+09,2.416257e-06
4.555e+09,2.663953e-06
4.55625e+09,2.281701e-06
4.5575e+09,1.883218e-06
4.55875e+09,2.634567e-06
4.56e+09,2.388926e-06
4.56125e+09,2.296252e-06
4.5625e+09,2.588596e-06
4.56375e+09,2.089178e-06
4.565e+09,2.738648e-06
4.56625e+09,2.380938e-06
4.5675e+09,2.417411e-06
4.56875e+09,2.640767e-06
4.57e+09,1.870428e-06
4.57125e+09,1.938351e-06
4.5725e+09,2.328833e-06
4.57375e+09,3.022938e-06
4.575e+09,2.137136e-06
4.57625e+09,2.038711e-06
4.5775e+09,3.090155e-06
4.57875e+09,2.483228e-06
4.58e+09,2.241357e-06
4.58125e+09,3.424685e-06
4.5825e+09,2.509480e-06
4.58375e+09,2.355903e-06
4.585e+09,2.510004e-06
4.58625e+09,3.190960e-06
4.5875e+09,2.624367e-06
4.58875e+09,2.969635e-06
4.59e+09,2.500544e-06
4.59125e+09,2.633688e-06
4.5925e+09,2.446668e-06
4.59375e+09,3.204999e-06
4.595e+09,2.780061e-06
4.59625e+09,1.989101e-06
4.5975e+09,2.757877e-06
4.59875e+09,2.409812e-06
4.6e+09,3.580301e-06
4.60125e+09,2.797238e-06
4.6025e+09,2.690070e-06
4.60375e+09,2.911108e-06
4.605e+09,2.755448e-06
4.60625e+09,3.321277e-06
4.6075e+09,2.341645e-06
4.60875e+09,2.446840e-06
4.61e+09,3.559153e-06
4.61125e+09,3.246454e-06
4.6125e+09,2.532309e-06
4.61375e+09,2.979574e-06
4.615e+09,2.286004e-06
4.61625e+09,3.384760e-06
4.6175e+09,3.223492e-06
4.61875e+09,3.384547e-06
4.62e+09,3.118436e-06
4.62125e+09,3.198837e-06
4.6225e+09,3.095606e-06
4.62375e+09,2.742336e-06
4.625e+09,2.483174e-06
4.62625e+09,3.072939e-06
4.6275e+09,2.570176e-06
4.62875e+09,3.058168e-06
4.63e+09,3.197694e-06
4.63125e+09,3.508807e-06
4.6325e+09,3.510791e-06
4.63375e+09,2.956200e-06
4.635e+09,3.203615e-06
4.63625e+09,4.027144e-06
4.6375e+09,3.783099e-06
4.63875e+09,3.129122e-06
4.64e+09,3.652549e-06
4.64125e+09,3.410190e-06
4.6425e+09,3.465863e-06
4.64375e+09,2.932575e-06
4.645e+09,4.103185e-06
4.64625e+09,3.793296e-06
4.6475e+09,3.449942e-06
4.64875e+09,3.898255e-06
4.65e+09,3.567191e-06
4.65125e+09,3.236039e-06
4.6525e+09,3.087719e-06
4.65375e+09,3.260403e-06
4.655e+09,3.343896e-06
4.65625e+09,3.529094e-06
4.6575e+09,3.427806e-06
4.65875e+09,4.831981e-06
4.66e+09,3.185198e-06
4.66125e+09,3.459519e-06
4.6625e+09,4.338268e-06
4.66375e+09,3.209047e-06
4.665e+09,5.029356e-06
4.66625e+09,3.368282e-06
4.6675e+09,3.534747e-06
4.66875e+09,4.451417e-06
4.67e+09,4.550908e-06
4.67125e+09,4.050279e-06
4.6725e+09,3.859942e-06
4.67375e+09,3.723425e-06
4.675e+09,4.219567e-06
4.67625e+09,4.529340e-06
